fid,2021-01_ndvi,2021-02_ndvi,2021-03_ndvi,2021-04_ndvi,2021-05_ndvi,2021-06_ndvi,2021-07_ndvi,2021-08_ndvi,2021-09_ndvi,2021-10_ndvi,2021-11_ndvi,2021-12_ndvi,2022-01_ndvi,2022-02_ndvi,2022-03_ndvi,2022-04_ndvi,2022-05_ndvi,2022-06_ndvi,2022-07_ndvi,2022-08_ndvi,2022-09_ndvi,2022-10_ndvi,2022-11_ndvi,2022-12_ndvi,2023-01_ndvi,2023-02_ndvi,2023-03_ndvi,2023-04_ndvi,2023-05_ndvi,2023-06_ndvi,2023-07_ndvi,2023-08_ndvi,2023-09_ndvi,2023-10_ndvi,2023-11_ndvi,2023-12_ndvi,2024-01_ndvi,2024-02_ndvi,2024-03_ndvi,2024-04_ndvi,2024-05_ndvi,2024-06_ndvi,2024-07_ndvi,2024-08_ndvi,2024-09_ndvi,2024-10_ndvi,2024-11_ndvi,2024-12_ndvi
487,0.316943932,0.276675536,0.249178601,0.235971119,0.219613226,0.244761203,0.352299307,0.632531172,0.680059985,0.545984372,0.443305678,0.35179077,0.324266799,0.277728228,0.248251578,0.231875053,0.217201367,0.212709583,0.471236877,0.674739066,0.713735624,0.51511666,0.491113359,0.377785115,0.340430763,0.292605596,0.27800605,0.250487111,0.233915413,0.228023921,0.437495953,0.692002173,0.729569871,0.651627328,0.489109506,0.353756864,0.322479589,0.28381205,0.256955292,0.238675057,0.231027228,0.222698515,0.309111002,0.66334582,0.677724278,0.620226083,0.435020048,0.369665385
488,0.314457157,0.272385228,0.256240436,0.249796915,0.239184366,0.262279881,0.368474333,0.587030495,0.65101595,0.559079858,0.486642864,0.335404228,0.304381664,0.270881753,0.25113493,0.243137734,0.239025697,0.309653404,0.390591324,0.616414274,0.656436857,0.548526682,0.51367593,0.374580011,0.321355758,0.284942989,0.274207167,0.259570733,0.246233669,0.242823724,0.458384241,0.689348462,0.717531482,0.654260883,0.528856616,0.355384438,0.32121871,0.282560332,0.266126496,0.258654669,0.25224524,0.233805821,0.444178499,0.641077952,0.672784824,0.64415519,0.441424298,0.378777309
489,0.291698443,0.257503887,0.242777318,0.236787551,0.226695207,0.239676221,0.299947839,0.512490364,0.613849564,0.492242102,0.405914276,0.304808912,0.288833708,0.257684642,0.240705916,0.228442239,0.219112697,0.234679054,0.361834351,0.60670876,0.615987646,0.480436925,0.436010968,0.343444748,0.309333118,0.273402391,0.259720939,0.247127674,0.237120634,0.238101477,0.363632265,0.622769273,0.665821373,0.577784658,0.440068634,0.32233501,0.298085449,0.269104824,0.257206369,0.248019797,0.238685998,0.230043701,0.379033456,0.572374519,0.628359409,0.585050204,0.38846558,0.340761724
490,0.355813019,0.302453127,0.280638767,0.273989848,0.237785069,0.271162618,0.339534842,0.545870596,0.606689208,0.516706373,0.460274455,0.357561642,0.346129549,0.305670253,0.270903736,0.26135145,0.258034672,0.298673589,0.332410552,0.504664613,0.587928269,0.522857322,0.475301146,0.41659606,0.379373206,0.325130011,0.285400839,0.286509808,0.2891327,0.305765734,0.377510244,0.554962814,0.604332061,0.577416073,0.461517907,0.40151834,0.361806006,0.333333779,0.284747753,0.240423729,0.269094518,0.252557594,0.382263939,0.5510341,0.589017319,0.530892074,0.440531322,0.397421106
491,0.628628082,0.477655117,0.378301025,0.38795695,0.422186369,0.51160922,0.730873342,0.81268609,0.829661406,0.790416962,0.770302421,0.671400616,0.633113261,0.487694767,0.391560944,0.367617081,0.450988121,0.612052859,0.723581561,0.783517157,0.784454766,0.734635589,0.782314374,0.704885653,0.624155483,0.469607298,0.399085598,0.444340383,0.476190207,0.56725821,0.735984045,0.825919342,0.816421856,0.766704633,0.769086704,0.69083016,0.604488123,0.503113854,0.368744579,0.400250369,0.433919514,0.462545979,0.694453413,0.788805081,0.825625724,0.799465424,0.754982121,0.697950212
492,0.615901018,0.461871311,0.353358366,0.375663595,0.415083009,0.480019406,0.695864004,0.808954265,0.834989693,0.795170363,0.774103736,0.649410653,0.601947786,0.45579695,0.342162061,0.356728771,0.417401018,0.649952772,0.708215529,0.749761629,0.791070238,0.756159807,0.759934768,0.690143187,0.621939264,0.454836427,0.367981135,0.432935886,0.448416117,0.556697325,0.752099537,0.809526158,0.818552385,0.761507417,0.761927268,0.66308708,0.57494517,0.430112756,0.34054771,0.368838018,0.390824546,0.462711078,0.678593663,0.78247251,0.833956565,0.812094635,0.735461347,0.685726938
493,0.636522055,0.517643138,0.402556244,0.430515433,0.459193087,0.546659154,0.648438157,0.810994191,0.838311901,0.796669995,0.774269319,0.677618219,0.639675518,0.509462083,0.39863141,0.390334188,0.468724746,0.637762042,0.74795259,0.727900881,0.797089908,0.749884038,0.770740573,0.70261693,0.646167079,0.495880914,0.41775981,0.45985763,0.484206677,0.53278688,0.753942543,0.813001684,0.82466225,0.770072292,0.771870993,0.678194938,0.600102216,0.491317056,0.371586671,0.397987121,0.419833489,0.457832072,0.595833989,0.759263093,0.830603531,0.812092049,0.745670225,0.699317626
494,0.604766203,0.501894797,0.424771719,0.417250142,0.428777538,0.52879202,0.641760483,0.756083418,0.783028633,0.732103194,0.716580315,0.643274037,0.603942912,0.49836429,0.419628248,0.39170232,0.436056344,0.550564314,0.695888691,0.69122479,0.746035041,0.663245562,0.722510272,0.663084283,0.600736989,0.486305232,0.448198421,0.427663894,0.438280916,0.515068345,0.692230557,0.738480574,0.76922423,0.7102762,0.729551474,0.651712681,0.582740634,0.507827054,0.398803988,0.39304785,0.41102817,0.433733768,0.54952149,0.729811147,0.764908816,0.748259154,0.698528374,0.663835249
495,0.322079584,0.28881532,0.270627252,0.268995392,0.262422702,0.31201091,0.38100968,0.528278435,0.527559343,0.479801439,0.457215065,0.369287871,0.330773747,0.289182556,0.269189357,0.261253563,0.269052855,0.388854631,0.399620636,0.522008728,0.563025058,0.477334738,0.465239299,0.378274849,0.33246886,0.292231569,0.286458333,0.276359668,0.273762198,0.276951834,0.425663254,0.524431256,0.585202727,0.519846704,0.466590436,0.353697203,0.333488324,0.295285063,0.280298329,0.275563568,0.26791149,0.309017746,0.472774431,0.568875836,0.595619104,0.555290785,0.439422214,0.387491829
496,0.263030797,0.239495192,0.22189541,0.210338254,0.202220926,0.232224861,0.366695971,0.561762024,0.528596744,0.324180211,0.282363719,0.246301472,0.233284617,0.214891337,0.202696674,0.197188115,0.190749289,0.233558847,0.378168303,0.582377338,0.606425241,0.400561848,0.39232113,0.297365126,0.260325126,0.243489082,0.230486385,0.222826775,0.209122567,0.227012803,0.399686846,0.599359978,0.615978453,0.465622423,0.322893553,0.264885736,0.250517051,0.22526122,0.215085369,0.204864918,0.191527224,0.182150872,0.362619134,0.573681801,0.64230456,0.588376963,0.349836196,0.299935337
497,0.275881408,0.250716195,0.232048494,0.219690898,0.208641874,0.253500544,0.357949512,0.560316163,0.564795395,0.366098607,0.338887486,0.269207339,0.249232947,0.227744522,0.212909667,0.203074217,0.194761201,0.234709916,0.428959546,0.624248228,0.627447351,0.444842543,0.415374134,0.323667156,0.280789044,0.260210728,0.246866955,0.232594217,0.220472477,0.228073102,0.405992397,0.627345537,0.647570734,0.513301666,0.353413268,0.28703419,0.270042508,0.24400071,0.229870197,0.21938462,0.204554763,0.189154296,0.390222273,0.59081335,0.666187233,0.608769205,0.378861518,0.322085567
498,0.26384741,0.237462826,0.222048,0.218176537,0.213742234,0.248031892,0.349950856,0.522753322,0.548215088,0.423633706,0.363115729,0.274151633,0.251319604,0.228029927,0.218454375,0.210816994,0.212526758,0.257359822,0.31736869,0.496190079,0.559541192,0.512495672,0.487346411,0.353801656,0.283819283,0.254108152,0.237549725,0.231424844,0.221836105,0.231637547,0.362012152,0.577901247,0.642159566,0.602906623,0.501710159,0.340539858,0.292393798,0.25346672,0.242572157,0.234801309,0.228207146,0.218062598,0.314500273,0.550258846,0.658865001,0.620389881,0.405035834,0.346987132
499,0.24323329,0.221188554,0.214160175,0.212866933,0.208563509,0.215375535,0.270648589,0.428192434,0.436711732,0.34156603,0.299094224,0.236952753,0.226634554,0.211432504,0.204392658,0.200860937,0.204302602,0.246697702,0.344426907,0.492847635,0.512362416,0.425056569,0.422435207,0.314153319,0.268784477,0.242148178,0.232102257,0.229804398,0.222158055,0.218694523,0.306555225,0.489932099,0.54630037,0.48744918,0.403076361,0.286676374,0.26460834,0.234302032,0.228601088,0.22798209,0.220877709,0.209255971,0.306867898,0.490198288,0.567091088,0.511284598,0.333076428,0.290925119
500,0.274870865,0.249425832,0.235062805,0.230753746,0.224998183,0.23782796,0.291044701,0.428836824,0.529938097,0.420695883,0.364278606,0.274757944,0.263071757,0.238432871,0.227608139,0.221990184,0.216890352,0.253337478,0.3513598,0.519211848,0.562454552,0.508353636,0.476151705,0.349139912,0.296256982,0.265361943,0.250080117,0.246102414,0.234680955,0.238761537,0.394071591,0.597880153,0.649364019,0.585268823,0.454906945,0.325482351,0.296212729,0.262115233,0.254042244,0.24718381,0.239802046,0.227759073,0.326892218,0.541527418,0.641805076,0.594859491,0.401581359,0.351406634
501,0.445650435,0.390063749,0.353392701,0.325843453,0.321557637,0.39678344,0.466162724,0.510352094,0.55678248,0.508018121,0.500566039,0.47320373,0.434697257,0.369062918,0.32088857,0.312855551,0.349416074,0.39420426,0.500853053,0.495258444,0.544509775,0.483218644,0.52891963,0.485499327,0.450467483,0.374007488,0.375084348,0.358980767,0.347345867,0.475357814,0.434484978,0.495833016,0.566919312,0.485785765,0.538087802,0.478517188,0.429735623,0.386805257,0.348988538,0.331807531,0.331329134,0.365000044,0.449868099,0.529830241,0.564174154,0.548271037,0.512455662,0.489094313
502,0.60256837,0.528500481,0.492849325,0.461114444,0.46740811,0.531682059,0.674150856,0.721050799,0.751277282,0.720109975,0.704618751,0.660747999,0.619013465,0.530666618,0.473822284,0.463179725,0.486328968,0.534255067,0.702876848,0.634296653,0.711638766,0.649518949,0.705963577,0.670097416,0.619443222,0.546698368,0.53066979,0.520094379,0.515019435,0.640982583,0.618617296,0.674032427,0.750087158,0.710193215,0.701366221,0.654128552,0.605605247,0.555827354,0.50275347,0.482266255,0.488424365,0.50354894,0.511310676,0.65380679,0.744015008,0.722350537,0.714384555,0.682474003
503,0.622058644,0.53963512,0.488561632,0.458235025,0.459654355,0.532405332,0.698612998,0.75774812,0.785824564,0.749080718,0.723050211,0.672139199,0.626822774,0.533344653,0.465544449,0.440301096,0.49745437,0.587526969,0.717186519,0.681639986,0.7599642,0.670676738,0.736261628,0.693955671,0.638371205,0.536822085,0.524093099,0.504653849,0.509534277,0.581038415,0.632955369,0.726888104,0.779205739,0.737179107,0.738003599,0.675167193,0.612033265,0.556007396,0.474941083,0.445659339,0.464918498,0.508984402,0.570244948,0.711669563,0.750438917,0.770364604,0.71896414,0.696789536
504,0.552662715,0.482279427,0.408001401,0.382949136,0.376818802,0.502022769,0.474345722,0.538649408,0.643644466,0.609231625,0.606982366,0.563157356,0.551803072,0.459256295,0.363362876,0.374707017,0.426023495,0.450737909,0.552133416,0.541617314,0.619398106,0.541564921,0.611684358,0.595013914,0.575538523,0.478886434,0.442133365,0.42537027,0.419435546,0.507084993,0.509071648,0.510613274,0.680420183,0.589929308,0.602267215,0.576743409,0.514567476,0.485656237,0.434353678,0.377950309,0.42384771,0.450190153,0.440851683,0.519973806,0.639253848,0.621557869,0.611516192,0.603439853
505,0.549460698,0.483152364,0.435210203,0.404347194,0.410678259,0.475698991,0.574826135,0.647354307,0.678553361,0.66681189,0.634574637,0.576802869,0.547825281,0.466070926,0.415505116,0.406473999,0.437088394,0.502992308,0.641279086,0.600876252,0.658389306,0.596474764,0.655317028,0.600895645,0.559275356,0.466528271,0.472537967,0.464007956,0.445175558,0.602062405,0.538350619,0.611386119,0.69455859,0.635682999,0.65877603,0.593728558,0.547756592,0.497078212,0.452514045,0.426995079,0.432229553,0.461104412,0.555978289,0.608637589,0.656055423,0.675730432,0.644182667,0.615029897
506,0.441751652,0.391239876,0.334152857,0.306287797,0.301931461,0.374343693,0.387031576,0.490632974,0.54468036,0.486953279,0.499559306,0.457643771,0.443123947,0.366420399,0.300714766,0.306291428,0.335424903,0.408642732,0.46977792,0.466191443,0.524738916,0.4541335,0.519561381,0.474218932,0.460166263,0.374231955,0.356100305,0.344116011,0.318245126,0.453046774,0.42164029,0.466829972,0.577260755,0.472297433,0.529867059,0.479795487,0.431263934,0.390604162,0.35345412,0.306173005,0.327189599,0.354502405,0.404597239,0.448559773,0.564542683,0.528623515,0.506783729,0.490066004
507,0.511009634,0.421929108,0.356544153,0.343206889,0.362300755,0.430557771,0.503688507,0.61076591,0.635501056,0.612914528,0.622311184,0.53937159,0.516934988,0.42366021,0.356088245,0.34037599,0.420134646,0.527245682,0.570334312,0.535800589,0.601119421,0.590227703,0.577245283,0.564102217,0.507119882,0.420096823,0.393513091,0.376481271,0.389704858,0.444404855,0.577272397,0.612852173,0.645284736,0.599826358,0.591679035,0.544554051,0.494427774,0.433867928,0.361381836,0.34873403,0.400749891,0.431998653,0.441565511,0.527405603,0.614236543,0.637078011,0.585932058,0.563934104
508,0.560273214,0.463762678,0.404511868,0.384767975,0.399150231,0.489062799,0.592791428,0.624611515,0.664392439,0.662782353,0.629796587,0.584947506,0.555404421,0.470590877,0.385718873,0.37951601,0.44114499,0.525474075,0.581504692,0.599954662,0.651106888,0.621310896,0.6266147,0.60304899,0.552441569,0.458481211,0.43675917,0.422742934,0.431230463,0.472153271,0.546239109,0.571774117,0.683231119,0.651137857,0.62727751,0.58370825,0.533338495,0.474532884,0.408517337,0.380637354,0.422140349,0.443304632,0.460310057,0.569033075,0.64789856,0.64891836,0.641990051,0.605797351
509,0.534420778,0.448395934,0.352468707,0.34337367,0.372288026,0.417408163,0.532825338,0.663464138,0.717681246,0.698697675,0.660645013,0.570145325,0.540881979,0.451513423,0.364631776,0.341033935,0.416065279,0.558569997,0.601546062,0.566195434,0.66429718,0.647987032,0.639237941,0.592893234,0.552918689,0.440895969,0.411820467,0.386038269,0.39978307,0.470049332,0.646769508,0.672571792,0.723644482,0.656123985,0.648219955,0.564787056,0.517307738,0.451025987,0.353498701,0.348488785,0.39006201,0.430429086,0.456632895,0.626956737,0.678849333,0.68474257,0.624104726,0.594751067
510,0.620130149,0.517700857,0.44169864,0.421980105,0.436457555,0.530902284,0.64776549,0.768826912,0.798877127,0.770621567,0.7430216,0.662313291,0.612189714,0.516770868,0.429890016,0.400977326,0.460475374,0.619344239,0.714200133,0.684493482,0.738151419,0.708505869,0.736532541,0.678800491,0.62053759,0.504574102,0.464812086,0.44905656,0.465115422,0.536869668,0.69594382,0.745617012,0.794401783,0.740858893,0.743798718,0.664934403,0.59529073,0.519082459,0.402100621,0.400868157,0.42263075,0.453814842,0.566623946,0.687713642,0.766351579,0.775886492,0.721774458,0.684928132
511,0.206814234,0.174409061,0.16580255,0.167046699,0.158673449,0.186898137,0.186515554,0.235794863,0.30784008,0.222367408,0.233484337,0.21016484,0.215954892,0.190287412,0.174520456,0.171266269,0.168568982,0.166655381,0.198367282,0.218980485,0.25529868,0.242678604,0.229630584,0.20268043,0.211606511,0.183479255,0.185058998,0.178634599,0.174927419,0.151128468,0.183521957,0.254026515,0.292137077,0.241765256,0.230358329,0.21469745,0.218306746,0.186018937,0.181566215,0.169640152,0.17385529,0.14947647,0.202812769,0.263269542,0.260293326,0.288759523,0.208271604,0.213135341
512,0.25918571,0.213349261,0.207549884,0.200744572,0.186419985,0.219905033,0.235096926,0.333230554,0.374923207,0.326172124,0.324923624,0.277008461,0.281993279,0.242146593,0.221938639,0.204829263,0.207535263,0.216246119,0.293418499,0.31582349,0.374765871,0.3460223,0.326115115,0.299824346,0.290466922,0.242879082,0.241640544,0.227873096,0.222498462,0.205427594,0.247425562,0.380115205,0.402852566,0.361053818,0.325812459,0.293886489,0.278153245,0.25274841,0.239737055,0.21713932,0.22204444,0.19721854,0.293840744,0.314217353,0.416484975,0.339369872,0.305454042,0.295682141
513,0.202803697,0.169915905,0.164401056,0.152827993,0.143853169,0.165577289,0.189304519,0.219850293,0.242128228,0.210043016,0.221132042,0.193032101,0.218279871,0.192811737,0.176074296,0.173094953,0.168930634,0.159633099,0.200060329,0.202355516,0.223665082,0.204737448,0.238126056,0.210664085,0.21246608,0.182589437,0.204545188,0.168526761,0.190251467,0.149887383,0.1739223,0.255395892,0.27373304,0.224854108,0.24354451,0.221522359,0.221971655,0.186122007,0.186713908,0.173384392,0.176410857,0.143977171,0.189954754,0.230799824,0.250074296,0.267253169,0.201769308,0.213202817
514,0.157040933,0.133739382,0.118929021,0.142661489,0.141122966,0.144447078,0.11863932,0.201424152,0.189695484,0.181592788,0.181017939,0.18329762,0.161199032,0.155646781,0.144713639,0.136841886,0.136041999,0.143353787,0.168207702,0.170653997,0.163707636,0.191124033,0.242016451,0.182483237,0.179093563,0.150458847,0.145163008,0.143562748,0.141452072,0.138691551,0.147710283,0.181232619,0.244399085,0.177945219,0.203851513,0.160903761,0.165775812,0.163895331,0.140798889,0.12118737,0.139747982,0.112169354,0.1281433,0.171899688,0.241552274,0.221587877,0.204975489,0.179791935
515,0.148988954,0.134270389,0.12352968,0.1415914,0.141130523,0.13211425,0.138542411,0.19386855,0.211228499,0.18451433,0.181485413,0.167679089,0.155806324,0.15238086,0.137735582,0.140366358,0.127604975,0.112932293,0.158251939,0.161528246,0.183594435,0.179138247,0.17590312,0.161853626,0.158293339,0.151789207,0.146305143,0.141278836,0.154760371,0.114770067,0.164824789,0.186782546,0.236690725,0.155147639,0.16223745,0.159949157,0.162035497,0.141397049,0.144883727,0.132086415,0.137307757,0.117499157,0.136630438,0.138569815,0.185357336,0.201996121,0.163513491,0.172272934
516,0.250860348,0.231936142,0.21348468,0.209340389,0.199280274,0.216455391,0.283315424,0.413274961,0.475438791,0.376803457,0.339666021,0.262327875,0.246702783,0.226050177,0.214455102,0.207325065,0.196565623,0.238898233,0.304198477,0.559709369,0.561722049,0.374541605,0.369169265,0.294833007,0.260908924,0.244512144,0.22909357,0.221860777,0.212111391,0.209399758,0.302342868,0.513934029,0.579993866,0.433582006,0.324898149,0.268162466,0.256588952,0.230761067,0.222344763,0.212324667,0.20431628,0.193197486,0.263652427,0.484020294,0.585647128,0.521080927,0.326425584,0.29558021
517,0.237587162,0.222329903,0.201477365,0.196678088,0.186041754,0.201963285,0.250596978,0.40073521,0.475972124,0.359518285,0.313708232,0.248580666,0.238957222,0.219696745,0.203829329,0.192964137,0.180217931,0.202341987,0.254449765,0.572373729,0.600179026,0.369851681,0.350971527,0.281491502,0.247724238,0.236680192,0.222568911,0.205734248,0.195765021,0.191769867,0.297452135,0.57340823,0.614154897,0.462349226,0.316357473,0.25870754,0.251397921,0.223090796,0.215073945,0.202704625,0.191372219,0.178955854,0.266328891,0.500973042,0.625270173,0.545678832,0.301354485,0.275614015
518,0.282823134,0.260504351,0.243177308,0.235474487,0.227454256,0.26090881,0.345205983,0.498205113,0.531313201,0.433574649,0.360206685,0.306494633,0.293126366,0.26662264,0.251853396,0.241005891,0.230570257,0.230545873,0.287108369,0.548485814,0.617524132,0.423432558,0.398213672,0.327932965,0.301682827,0.277439924,0.264976771,0.252760109,0.245676243,0.243906199,0.401631257,0.637818452,0.645246017,0.513022062,0.380866971,0.315589269,0.301442209,0.270033988,0.259102936,0.248453475,0.238807972,0.223543013,0.327433659,0.556438377,0.642742725,0.553915647,0.350546509,0.327437425
519,0.252991364,0.236196125,0.216997665,0.212460313,0.201567616,0.224337382,0.359574778,0.511346352,0.509514349,0.368527022,0.340012694,0.281086981,0.263409663,0.240902022,0.227848321,0.217236384,0.205798377,0.228230563,0.292247988,0.508338016,0.581175354,0.364918718,0.352928759,0.2974354,0.269484526,0.251242788,0.23695259,0.226788342,0.215955737,0.215357241,0.325779666,0.531359795,0.586966973,0.437847938,0.321934221,0.276825837,0.26765784,0.241519117,0.230602436,0.220532032,0.208921064,0.19961558,0.289866718,0.525343647,0.617291213,0.497709546,0.329934359,0.303548937
